date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:13:38	4009/4009	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:43:39%20GMT	https://asurascanslation.com/wp-json/wp/v2/posts/13545	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/wp/v2/posts/13545.json	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-112/)
16:13:38	63403/63403	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:39%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-27/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-27/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:38	63404/63404	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:39%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-26/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-26/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:39	2441/2441	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:43:40%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-heavenly-demon-cant-live-a-normal-life-chapter-112%2F	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed137e.json	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-112/)
16:13:39	63992/63992	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:40%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-25/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-25/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:39	63701/63701	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:40%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-24/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-24/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:39	63895/63895	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:40%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-23/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-23/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:40	2608/2608	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Sep%202024%2010:43:41%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-heavenly-demon-cant-live-a-normal-life-chapter-112%2F&format=xml	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embedf489	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-112/)
16:13:42	64186/64186	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:41%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-21/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-21/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:42	63500/63500	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:41%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-22/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-22/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:42	63895/63895	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:41%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-20/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-20/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:43	63309/63309	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:43%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-19/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-19/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:43	63309/63309	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:43%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-18/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-18/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:43	4009/4009	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:43:44%20GMT	https://asurascanslation.com/wp-json/wp/v2/posts/13541	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/wp/v2/posts/13541.json	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-111/)
16:13:43	63403/63403	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:44%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-17/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-17/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:44	63500/63500	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:44%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-16/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-16/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:44	2441/2441	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:43:45%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-heavenly-demon-cant-live-a-normal-life-chapter-111%2F	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed6af7.json	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-111/)
16:13:44	63500/63500	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:45%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-15/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-15/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:44	63404/63404	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:45%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-14/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-14/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:45	2608/2608	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Sep%202024%2010:43:46%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-heavenly-demon-cant-live-a-normal-life-chapter-111%2F&format=xml	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed5e64	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-111/)
16:13:46	63404/63404	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:45%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-13/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-13/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:47	63309/63309	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:46%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-12/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-12/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:47	63403/63403	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:46%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-11/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-11/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:47	63603/63603	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:47%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-10/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-10/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:48	3843/3843	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:43:48%20GMT	https://asurascanslation.com/wp-json/wp/v2/posts/13537	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/wp/v2/posts/13537.json	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-110/)
16:13:48	63665/63665	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:48%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-9/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-9/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:48	63664/63664	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:49%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-8/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-8/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:48	63604/63604	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:49%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-68/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-68/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:48	63856/63856	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:49%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-7/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-7/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:48	2441/2441	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:43:49%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-heavenly-demon-cant-live-a-normal-life-chapter-110%2F	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed4611.json	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-110/)
16:13:49	63760/63760	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:50%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-4/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-4/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:49	2608/2608	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Sep%202024%2010:43:50%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-heavenly-demon-cant-live-a-normal-life-chapter-110%2F&format=xml	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed39aa	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-110/)
16:13:51	63760/63760	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:50%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-3/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-3/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:52	63952/63952	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:50%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-5/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-5/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:52	63856/63856	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:51%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-2/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-2/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:52	64171/64171	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:53%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-1/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-1/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:53	4009/4009	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:43:54%20GMT	https://asurascanslation.com/wp-json/wp/v2/posts/13531	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/wp/v2/posts/13531.json	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-109/)
16:13:53	71759/71759	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:43:54%20GMT	https://asurascanslation.com/manga/reborn-as-the-heavenly-demon/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/manga/reborn-as-the-heavenly-demon/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:13:54	981/981	---M-Z	200	added ('OK')	application/rss+xml	etag:%229b1191a3b3b9cc5f6c9d3665f5403150%22	https://asurascanslation.com/swordmasters-youngest-son-chapter-127/feed/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-127/feed/index.html	(from https://asurascanslation.com/swordmasters-youngest-son-chapter-127/)
16:13:54	2441/2441	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:43:55%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-heavenly-demon-cant-live-a-normal-life-chapter-109%2F	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embedbbd5.json	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-109/)
16:13:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Sep%202024%2010:43:55%20GMT	https://asurascanslation.com/?p=38458	C:/ILLUMINATI/final/herebaby/asurascanslation.com/indexbd15.html	(from https://asurascanslation.com/swordmasters-youngest-son-chapter-127/)
16:13:54	981/981	---M-Z	200	added ('OK')	application/rss+xml	etag:%229b1191a3b3b9cc5f6c9d3665f5403150%22	https://asurascanslation.com/swordmasters-youngest-son-chapter-126/feed/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-126/feed/index.html	(from https://asurascanslation.com/swordmasters-youngest-son-chapter-126/)
16:13:54	2608/2608	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Sep%202024%2010:43:55%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-heavenly-demon-cant-live-a-normal-life-chapter-109%2F&format=xml	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embedeff5	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-109/)
16:14:26	63568/63568	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:44:25%20GMT	https://asurascanslation.com/swordmasters-youngest-son-chapter-6/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/swordmasters-youngest-son-chapter-6/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
16:14:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Sep%202024%2010:43:56%20GMT	https://asurascanslation.com/?p=31980	C:/ILLUMINATI/final/herebaby/asurascanslation.com/indexe345.html	(from https://asurascanslation.com/swordmasters-youngest-son-chapter-126/)
16:14:26	936/936	---M-Z	200	added ('OK')	application/rss+xml	etag:%229b1191a3b3b9cc5f6c9d3665f5403150%22	https://asurascanslation.com/manga/the-last-adventurer/feed/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/manga/the-last-adventurer/feed/index.html	(from https://asurascanslation.com/manga/the-last-adventurer/)
16:14:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Sep%202024%2010:44:28%20GMT	https://asurascanslation.com/?p=23034	C:/ILLUMINATI/final/herebaby/asurascanslation.com/indexc454.html	(from https://asurascanslation.com/manga/the-last-adventurer/)
16:14:27	4009/4009	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:44:28%20GMT	https://asurascanslation.com/wp-json/wp/v2/posts/13528	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/wp/v2/posts/13528.json	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-108/)
16:14:27	64526/64526	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:44:28%20GMT	https://asurascanslation.com/the-last-adventurer-chapter-31/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-last-adventurer-chapter-31/index.html	(from https://asurascanslation.com/manga/the-last-adventurer/)
16:14:27	64950/64950	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:44:28%20GMT	https://asurascanslation.com/the-last-adventurer-chapter-32/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-last-adventurer-chapter-32/index.html	(from https://asurascanslation.com/manga/the-last-adventurer/)
16:14:28	2441/2441	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:44:29%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-heavenly-demon-cant-live-a-normal-life-chapter-108%2F	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed5091.json	(from https://asurascanslation.com/the-heavenly-demon-cant-live-a-normal-life-chapter-108/)
16:14:28	65069/65069	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:44:29%20GMT	https://asurascanslation.com/the-last-adventurer-chapter-30/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-last-adventurer-chapter-30/index.html	(from https://asurascanslation.com/manga/the-last-adventurer/)
16:14:28	94947/94947	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:44:29%20GMT	https://asurascanslation.com/manga/i-picked-a-hammer-to-save-the-world/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/manga/i-picked-a-hammer-to-save-the-world/index.html	(from https://asurascanslation.com/manga/swordmasters-youngest-son/)
